UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,energy_consumption_kwh,power_state,power_state_numeric,power_quality_factor,on_diesel,actual_energy_kwh,grid_emissions_kg_co2,diesel_emissions_kg_co2,total_emissions_kg_co2,energy_cost_usd,energy_cost_ngn,maintenance_urgency,tropical_degradation_rate,Type_encoded
6014,L53193,L,300.7,310.8,1597,30.5,38,0,0,0,0,0,0,42.57456369602673,stable_grid,0,1.0,0,42.57456369602673,20.010044937132562,0.0,20.010044937132562,3.4059650956821383,5108.947643523207,19.96867772664,0.32307141234291603,0
6015,H35428,H,300.8,310.8,1618,32.8,40,0,0,0,0,0,0,44.178032012142566,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.707996394605168,0.12922856493716642,2
6016,M20875,M,300.8,310.8,1520,38.0,45,0,0,0,0,0,0,46.03293880673203,stable_grid,0,1.0,0,46.03293880673203,21.63548123916405,0.0,21.63548123916405,3.682635104538562,5523.952656807844,22.20944485077939,0.32307141234291603,1
6017,L53196,L,300.7,310.7,1425,45.3,48,0,0,0,0,0,0,48.58611036469138,brownout,1,0.75,0,51.01541588292595,23.977245464975194,0.0,23.977245464975194,4.081233270634076,6121.849905951114,24.317574460156216,0.19384284740574964,0
6018,L53197,L,300.8,310.9,1398,38.2,50,0,0,0,0,0,0,44.67588276092298,brownout,1,0.75,0,46.90967689896913,22.04754814251549,0.0,22.04754814251549,3.7527741519175306,5629.161227876296,23.28745290814422,0.12922856493716642,0
6019,M20878,M,300.8,310.9,1557,31.6,52,0,0,0,0,0,0,43.23817615986881,diesel_gen,3,0.95,1,43.6705579214675,0.0,35.11112856885987,35.11112856885987,19.651751064660374,29477.62659699056,32.54150772296417,0.12922856493716642,1
6020,L53199,L,300.7,310.8,1519,43.9,55,0,0,0,0,0,0,49.68701696754855,brownout,1,0.75,0,52.17136781592598,24.520542873485212,0.0,24.520542873485212,4.173709425274079,6260.564137911118,25.803346028369944,0.19384284740574964,0
6021,L53200,L,300.7,310.8,1619,34.9,57,0,0,0,0,0,0,46.07723374151165,stable_grid,0,1.0,0,46.07723374151165,21.656299858510472,0.0,21.656299858510472,3.686178699320932,5529.268048981397,24.12120295778721,0.12922856493716642,0
6022,L53201,L,300.7,310.8,1814,21.4,59,0,0,0,0,0,0,39.69459518004861,stable_grid,0,1.0,0,39.69459518004861,18.656459734622846,0.0,18.656459734622846,3.1755676144038887,4763.351421605833,22.344455381961673,0.12922856493716642,0
6023,L53202,L,300.7,310.9,1521,39.4,61,0,0,0,0,0,0,47.50177802498182,stable_grid,0,1.0,0,47.50177802498182,22.32583567174145,0.0,22.32583567174145,3.8001422419985453,5700.213362997818,25.220741273200836,0.12922856493716642,0
6024,M20883,M,300.7,310.9,1369,51.2,63,0,0,0,0,0,0,51.33854967940018,brownout,1,0.75,0,53.90547716337019,25.33557426678399,0.0,25.33557426678399,4.312438173069616,6468.657259604423,27.636805962918086,0.12922856493716642,1
6025,L53204,L,300.7,310.9,1356,65.3,66,1,0,0,1,0,0,58.340975448539666,stable_grid,0,1.0,0,58.340975448539666,27.420258460813642,0.0,27.420258460813642,4.667278035883173,7000.91705382476,59.565573863114835,0.19384284740574964,0
6026,L53205,L,300.7,311.0,1336,53.3,68,0,0,0,0,0,0,52.01834123964209,brownout,1,0.75,0,54.6192583016242,25.67105140176337,0.0,25.67105140176337,4.369540664129936,6554.310996194904,28.6613782412933,0.12922856493716642,0
6027,L53206,L,300.7,311.0,1403,48.3,70,0,0,0,0,0,0,50.838976097287826,diesel_gen,3,0.95,1,51.34736585826071,0.0,41.283282150041614,41.283282150041614,23.10631463621732,34659.47195432598,37.90468619545028,0.12922856493716642,0
6028,M20887,M,300.7,311.0,1413,44.3,72,0,0,0,0,0,0,49.00197677551871,stable_grid,0,1.0,0,49.00197677551871,23.030929084493796,0.0,23.030929084493796,3.920158142041497,5880.237213062245,27.451807074439174,0.12922856493716642,1
6029,L53208,L,300.6,310.9,1472,47.6,75,0,0,0,0,0,0,51.969095268998416,brownout,1,0.75,0,54.56755003244834,25.646748515250717,0.0,25.646748515250717,4.365404002595867,6548.106003893801,29.751141771306237,0.19384284740574964,0
6030,M20889,M,300.7,310.8,1452,47.9,77,0,0,0,0,0,0,51.881949545967856,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32.589260692474,0.12922856493716642,1
6031,L53210,L,300.6,310.7,1397,53.7,80,0,0,0,0,0,0,54.13198970154376,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33.94895114219623,0.19384284740574964,0
6032,L53211,L,300.6,310.7,1455,40.6,82,0,0,0,0,0,0,48.13902837491264,diesel_gen,3,0.95,1,48.62041865866177,0.0,39.090816601564065,39.090816601564065,21.879188396397797,32818.7825945967,38.90771669924875,0.12922856493716642,0
6033,L53212,L,300.7,310.8,1754,27.7,84,0,0,0,0,0,0,44.19689257965801,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30.67193969452996,0.12922856493716642,0
6034,L53213,L,300.6,310.9,1471,37.9,86,0,0,0,0,0,0,47.0429958902688,stable_grid,0,1.0,0,47.0429958902688,22.110208068426335,0.0,22.110208068426335,3.763439671221504,5645.159506832256,29.0228696049173,0.12922856493716642,0
6035,M20894,M,300.6,310.8,1389,48.1,88,0,0,0,0,0,0,51.42372017502403,stable_grid,0,1.0,0,51.42372017502403,24.169148482261292,0.0,24.169148482261292,4.113897614001923,6170.846421002884,30.775573606194712,0.12922856493716642,1
6036,M20895,M,300.6,310.9,1702,30.3,91,0,0,0,0,0,0,45.63505164880554,diesel_gen,3,0.95,1,46.0914021652936,0.0,37.05748734089606,37.05748734089606,20.74113097438212,31111.69646157318,39.501343045831405,0.19384284740574964,1
6037,M20896,M,300.6,311.0,1401,54.6,94,0,0,0,0,0,0,55.55304136008588,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,36.72156824075875,0.19384284740574964,1
6038,L53217,L,300.7,311.1,1426,46.2,97,0,0,0,0,0,0,51.54550859814659,brownout,1,0.75,0,54.12278402805392,25.43770849318534,0.0,25.43770849318534,4.329822722244314,6494.734083366471,33.08355788044854,0.19384284740574964,0
6039,L53218,L,300.7,311.0,1496,38.3,99,0,0,0,0,0,0,48.246445192136875,diesel_gen,3,0.95,1,48.72890964405824,0.0,39.17804335382283,39.17804335382283,21.928009339826207,32892.01400973931,41.63103938947367,0.12922856493716642,0
6040,L53219,L,300.6,310.9,1433,42.6,101,0,0,0,0,0,0,49.8362563530477,stable_grid,0,1.0,0,49.8362563530477,23.423040485932418,0.0,23.423040485932418,3.9869005082438163,5980.350762365724,32.31035881640318,0.12922856493716642,0
6041,M20900,M,300.7,311.1,1438,46.6,103,0,0,0,0,0,0,52.32640222986325,brownout,1,0.75,0,54.942722341356415,25.823079500437515,0.0,25.823079500437515,4.395417787308514,6593.1266809627705,34.30104329244236,0.12922856493716642,1
6042,M20901,M,300.7,311.0,1418,49.3,106,0,0,0,0,0,0,53.66265068038759,diesel_gen,3,0.95,1,54.19927718719147,0.0,43.576218858501946,43.576218858501946,24.389674734236163,36584.512101354245,44.53156591829085,0.19384284740574964,1
6043,M20902,M,300.8,311.0,1580,36.6,109,0,0,0,0,0,0,48.943843913781684,stable_grid,0,1.0,0,48.943843913781684,23.00360663947739,0.0,23.00360663947739,3.915507513102535,5873.261269653803,33.282546898013955,0.19384284740574964,1
6044,M20903,M,300.7,310.9,1468,41.8,112,0,0,0,0,0,0,50.53454148088231,stable_grid,0,1.0,0,50.53454148088231,23.751234496014686,0.0,23.751234496014686,4.042763318470585,6064.144977705877,34.27846634514015,0.19384284740574964,1
6045,M20904,M,300.8,310.9,1522,41.7,115,0,0,0,0,0,0,51.55807651555428,stable_grid,0,1.0,0,51.55807651555428,24.232295962310513,0.0,24.232295962310513,4.124646121244343,6186.969181866514,35.088405562559856,0.19384284740574964,1
6046,L53225,L,300.8,310.9,1311,55.8,118,0,0,0,0,0,0,55.72665177710303,brownout,1,0.75,0,58.51298436595818,27.501102652000345,0.0,27.501102652000345,4.681038749276655,7021.558123914982,37.84332177629312,0.19384284740574964,0
6047,L53226,L,300.9,311.0,1316,56.5,120,0,0,0,0,0,0,56.353406991037005,stable_grid,0,1.0,0,56.353406991037005,26.48610128578739,0.0,26.48610128578739,4.50827255928296,6762.408838924441,37.45137281573301,0.12922856493716642,0
6048,H35461,H,300.9,311.0,1853,23.6,122,0,0,0,0,0,0,43.723612931876204,brownout,1,0.75,0,45.909793578470016,21.577602981880904,0.0,21.577602981880904,3.672783486277601,5509.175229416402,34.342976916090144,0.12922856493716642,2
6049,M20908,M,300.9,311.0,1556,38.8,127,0,0,0,0,0,0,50.92865655452982,stable_grid,0,1.0,0,50.92865655452982,23.936468580629015,0.0,23.936468580629015,4.074292524362386,6111.438786543579,36.77924348546844,0.32307141234291603,1
6050,M20909,M,300.9,311.0,1567,34.3,130,0,0,0,0,0,0,48.28432757113564,stable_grid,0,1.0,0,48.28432757113564,22.69363395843375,0.0,22.69363395843375,3.8627462056908515,5794.1193085362775,36.38644071340749,0.19384284740574964,1
6051,M20910,M,300.9,311.1,1546,37.7,133,0,0,0,0,0,0,50.366986293858844,stable_grid,0,1.0,0,50.366986293858844,23.672483558113655,0.0,23.672483558113655,4.029358903508707,6044.038355263061,37.54368084640052,0.19384284740574964,1
6052,L53231,L,300.9,311.0,1382,51.2,136,0,0,0,0,0,0,55.88477123012605,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,43.49241887457989,0.19384284740574964,0
6053,L53232,L,300.9,311.0,2003,20.2,138,0,0,0,0,0,0,42.94959883550665,brownout,1,0.75,0,45.097078777281986,21.195627025322533,0.0,21.195627025322533,3.607766302182559,5411.649453273838,36.60612106052909,0.12922856493716642,0
6054,L53233,L,300.8,310.9,1748,29.9,140,0,0,0,0,0,0,48.13829737006809,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,41.07662226471197,0.12922856493716642,0
6055,H35468,H,300.7,310.8,1518,40.1,142,0,0,0,0,0,0,51.98066023953859,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42.904782812727305,0.12922856493716642,2
6056,L53235,L,300.7,310.8,1475,42.0,147,0,0,0,0,0,0,52.74425133691279,diesel_gen,3,0.95,1,53.27169385028192,0.0,42.83044185562667,42.83044185562667,23.972262232626864,35958.3933489403,50.70961229343027,0.32307141234291603,0
6057,L53236,L,300.8,310.8,1634,29.2,149,0,0,0,0,0,0,46.57478330587199,diesel_gen,3,0.95,1,47.04053113893071,0.0,37.82058703570029,37.82058703570029,21.16823901251882,31752.358518778234,48.98253568807267,0.12922856493716642,0
6058,L53237,L,300.8,310.8,1689,32.9,151,0,0,0,0,0,0,50.15199340241095,stable_grid,0,1.0,0,50.15199340241095,23.571436899133147,0.0,23.571436899133147,4.012159472192876,6018.239208289315,40.319031585363334,0.12922856493716642,0
6059,M20918,M,300.9,310.9,1636,35.3,153,0,0,0,0,0,0,51.23280206386738,brownout,1,0.75,0,53.79444216706075,25.283387818518552,0.0,25.283387818518552,4.30355537336486,6455.33306004729,41.82964510469735,0.12922856493716642,1
6060,L53239,L,300.9,311.0,2235,15.8,156,0,0,0,0,0,0,41.33886930847521,stable_grid,0,1.0,0,41.33886930847521,19.429268574983347,0.0,19.429268574983347,3.307109544678017,4960.6643170170255,38.21960338386282,0.19384284740574964,0
6061,L53240,L,301.0,311.1,1615,35.6,158,0,0,0,0,0,0,51.401442668080946,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,45.20650719435054,0.12922856493716642,0
6062,H35475,H,301.1,311.1,1618,29.5,160,0,0,0,0,0,0,47.09817026606527,stable_grid,0,1.0,0,47.09817026606527,22.136140025050675,0.0,22.136140025050675,3.7678536212852216,5651.780431927832,40.74056676859904,0.12922856493716642,2
6063,M20922,M,301.1,311.2,1407,53.0,165,0,0,0,0,0,0,59.61859979565629,stable_grid,0,1.0,0,59.61859979565629,28.020741903958452,0.0,28.020741903958452,4.769487983652503,7154.231975478755,45.63669799936483,0.32307141234291603,1
6064,L53243,L,301.1,311.1,1450,43.3,168,0,0,0,0,0,0,54.4181542533422,diesel_gen,3,0.95,1,54.962335795875624,0.0,44.189717979884,44.189717979884,24.733051108144032,37099.576662216044,54.58415465011903,0.19384284740574964,0
6065,L53244,L,301.1,311.1,1889,23.8,170,0,0,0,0,0,0,46.2997379361973,stable_grid,0,1.0,0,46.2997379361973,21.76087683001273,0.0,21.76087683001273,3.7039790348957844,5555.9685523436765,42.05977772686851,0.12922856493716642,0
6066,L53245,L,301.0,310.9,1568,38.2,172,0,0,0,0,0,0,53.33526118908959,stable_grid,0,1.0,0,53.33526118908959,25.067572758872107,0.0,25.067572758872107,4.266820895127167,6400.23134269075,44.683026049549596,0.12922856493716642,0
6067,L53246,L,301.0,311.0,1804,25.8,174,0,0,0,0,0,0,47.22625983438951,stable_grid,0,1.0,0,47.22625983438951,22.196342122163067,0.0,22.196342122163067,3.778100786751161,5667.151180126742,42.996007797613096,0.12922856493716642,0
6068,L53247,L,301.0,311.0,1582,37.5,176,0,0,0,0,0,0,53.31715380089386,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,48.806181961159396,0.12922856493716642,0
6069,M20928,M,301.0,310.9,2047,17.9,178,0,0,0,0,0,0,42.7581971458071,brownout,1,0.75,0,44.89610700309746,21.101170291455805,0.0,21.101170291455805,3.591688560247797,5387.532840371696,42.864330382164546,0.12922856493716642,1
6070,L53249,L,300.9,310.9,1601,34.0,181,0,0,0,0,0,0,51.3123674540723,diesel_gen,3,0.95,1,51.825491128613024,0.0,41.667694867404876,41.667694867404876,23.32147100787586,34982.20651181379,55.61087702289839,0.19384284740574964,0
6071,L53250,L,300.9,310.9,1615,32.0,183,0,0,0,0,0,0,50.11731046002342,stable_grid,0,1.0,0,50.11731046002342,23.555135916211004,0.0,23.555135916211004,4.009384836801874,6014.077255202811,45.36694711919102,0.12922856493716642,0
6072,M20931,M,300.9,310.8,1452,43.6,185,0,0,0,0,0,0,55.79250672254007,stable_grid,0,1.0,0,55.79250672254007,26.22247815959383,0.0,26.22247815959383,4.463400537803206,6695.100806704809,47.54412590857156,0.12922856493716642,1
6073,M20932,M,300.9,310.8,1695,30.2,188,0,0,0,0,0,0,50.16116669832326,brownout,1,0.75,0,52.66922503323942,24.754535765622528,0.0,24.754535765622528,4.213538002659154,6320.307003988731,46.99426809642959,0.19384284740574964,1
6074,M20933,M,300.9,310.8,1790,26.2,191,0,0,0,0,0,0,48.248654062968455,stable_grid,0,1.0,0,48.248654062968455,22.67686740959517,0.0,22.67686740959517,3.8598923250374764,5789.838487556214,46.019011664534865,0.19384284740574964,1
6075,M20934,M,301.0,310.8,1533,39.3,194,0,0,0,0,0,0,54.924572426118516,diesel_gen,3,0.95,1,55.4738181503797,0.0,44.60094979290528,44.60094979290528,24.963218167670867,37444.8272515063,58.862548536658615,0.19384284740574964,1
6076,L53255,L,301.0,310.9,1813,28.5,197,0,0,0,0,0,0,50.90988115214586,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,51.179087533129014,0.19384284740574964,0
6077,L53256,L,301.0,310.9,1492,36.7,199,0,0,0,0,0,0,52.55138978656194,diesel_gen,3,0.95,1,53.07690368442756,0.0,42.67383056227976,42.67383056227976,23.884606657992403,35826.909986988605,58.867081849236996,0.12922856493716642,0
6078,L53257,L,300.9,310.7,1479,43.3,201,0,0,0,0,0,0,57.28400267416241,diesel_gen,3,0.95,1,57.85684270090403,0.0,46.51690153152684,46.51690153152684,26.035579215406816,39053.36882311023,60.75069373540201,0.12922856493716642,0
6079,L53258,L,300.8,310.7,1339,59.1,203,1,0,0,0,1,0,64.95701283047114,diesel_gen,3,0.95,1,65.60658295877586,0.0,52.74769269885579,52.74769269885579,29.522962331449136,44284.44349717371,93.60814342903329,0.12922856493716642,0
6080,M20939,M,300.8,310.7,1371,44.7,205,0,0,0,0,0,0,56.197941687233445,stable_grid,0,1.0,0,56.197941687233445,26.413032592999716,0.0,26.413032592999716,4.4958353349786755,6743.753002468014,50.83912882755787,0.12922856493716642,1
6081,L53260,L,300.9,310.7,1468,36.2,208,0,0,0,0,0,0,52.305236063708314,stable_grid,0,1.0,0,52.305236063708314,24.583460949942907,0.0,24.583460949942907,4.184418885096665,6276.628327644998,50.03696654915298,0.19384284740574964,0
6082,L53261,L,300.9,310.7,1517,41.7,210,0,0,0,0,0,0,57.55724587196759,brownout,1,0.75,0,60.43510816556597,28.404500837816006,0.0,28.404500837816006,4.834808653245278,7252.212979867917,53.019066591883494,0.12922856493716642,0
6083,L53262,L,300.9,310.7,1352,46.4,212,0,0,0,0,0,0,57.43915660684543,brownout,1,0.75,0,60.311114437187705,28.34622378547822,0.0,28.34622378547822,4.824889154975017,7237.3337324625245,53.294612912701936,0.12922856493716642,0
6084,L53263,L,300.9,310.7,1389,50.0,214,0,0,0,0,0,0,61.02465722789691,stable_grid,0,1.0,0,61.02465722789691,28.681588897111546,0.0,28.681588897111546,4.8819725782317525,7322.958867347628,53.84479873331324,0.12922856493716642,0
6085,M20944,M,300.8,310.6,1505,36.2,0,0,0,0,0,0,0,43.22034451075908,diesel_gen,3,0.95,1,43.652547955866666,0.0,35.096648556516804,35.096648556516804,19.64364658014,29465.46987021,24.31425813926996,0.0,1
6086,L53265,L,300.9,310.6,1538,36.7,3,0,0,0,0,0,0,43.96666582656892,diesel_gen,3,0.95,1,44.40633248483461,0.0,35.70269131780702,35.70269131780702,19.982849618175575,29974.27442726336,25.03574253440186,0.19384284740574964,0
6087,L53266,L,300.9,310.8,1482,37.0,5,0,0,0,0,0,0,43.50994460522959,diesel_gen,3,0.95,1,43.94504405128189,0.0,35.331815417230644,35.331815417230644,19.77526982307685,29662.904734615277,25.200685380624556,0.12922856493716642,0
6088,M20947,M,300.9,310.8,1599,33.0,7,0,0,0,0,0,0,42.89891420261169,brownout,1,0.75,0,45.04385991274228,21.17061415898887,0.0,21.17061415898887,3.6035087930193823,5405.263189529073,15.877207427804292,0.12922856493716642,1
6089,L53268,L,300.9,310.8,1476,39.0,10,0,0,0,0,0,0,44.59240152951894,stable_grid,0,1.0,0,44.59240152951894,20.9584287188739,0.0,20.9584287188739,3.567392122361515,5351.088183542272,16.203476446663686,0.19384284740574964,0
6090,L53269,L,300.9,310.7,1509,37.5,12,0,0,0,0,0,0,44.34221986588112,brownout,1,0.75,0,46.559330859175176,21.882885503812332,0.0,21.882885503812332,3.7247464687340144,5587.1197031010215,17.16466458688559,0.12922856493716642,0
6091,L53270,L,300.9,310.8,1708,29.1,14,0,0,0,0,0,0,42.114896615337784,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,18.78548861240643,0.12922856493716642,0
6092,L53271,L,300.9,310.7,1412,57.5,16,0,0,0,0,0,1,52.74743099165855,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.285555538685962,0.12922856493716642,0
6093,L53272,L,300.9,310.7,1658,28.5,18,0,0,0,0,0,0,41.42067100299425,brownout,1,0.75,0,43.49170455314396,20.44110113997766,0.0,20.44110113997766,3.479336364251517,5219.004546377276,17.107365224563473,0.12922856493716642,0
6094,L53273,L,301.0,310.8,1375,57.2,20,0,0,0,0,0,0,52.10372313559554,stable_grid,0,1.0,0,52.10372313559554,24.4887498737299,0.0,24.4887498737299,4.168297850847643,6252.446776271465,20.247567589090636,0.12922856493716642,0
6095,M20954,M,300.9,310.8,1402,48.1,22,0,0,0,0,0,0,48.40077170823082,brownout,1,0.75,0,50.82081029364237,23.88578083801191,0.0,23.88578083801191,4.06566482349139,6098.497235237084,20.143088730828648,0.12922856493716642,1
6096,M20955,M,300.9,310.7,1452,47.3,25,0,0,0,0,0,0,48.96164003594682,diesel_gen,3,0.95,1,49.45125643630629,0.0,39.758810174790256,39.758810174790256,22.25306539633783,33379.59809450675,30.168301884031997,0.19384284740574964,1
6097,M20956,M,300.8,310.7,1483,40.8,28,0,0,0,0,0,0,46.292711014235095,brownout,1,0.75,0,48.60734656494685,22.84545288552502,0.0,22.84545288552502,3.888587725195748,5832.881587793622,20.3658807766243,0.19384284740574964,1
6098,H35511,H,300.9,310.8,1477,38.4,31,0,0,0,0,0,0,45.10678519262578,stable_grid,0,1.0,0,45.10678519262578,21.200189040534116,0.0,21.200189040534116,3.6085428154100625,5412.814223115094,19.69230787736036,0.19384284740574964,2
6099,M20958,M,300.8,310.7,1924,22.4,36,0,0,0,0,0,0,40.547551223459465,brownout,1,0.75,0,42.57492878463244,20.010216528777246,0.0,20.010216528777246,3.4059943027705954,5108.991454155893,19.652591910511912,0.32307141234291603,1
6100,H35513,H,300.9,310.7,1609,28.7,39,0,0,0,0,0,0,41.71992616792528,stable_grid,0,1.0,0,41.71992616792528,19.60836529892488,0.0,19.60836529892488,3.3375940934340225,5006.391140151034,19.846533342570613,0.19384284740574964,2
6101,M20960,M,300.8,310.7,1886,21.1,44,0,0,0,0,0,0,39.61813251921242,stable_grid,0,1.0,0,39.61813251921242,18.62052228402984,0.0,18.62052228402984,3.169450601536994,4754.175902305491,19.947840744132442,0.32307141234291603,1
6102,L53281,L,300.7,310.6,1616,29.6,47,0,0,0,0,0,0,42.57253944775573,stable_grid,0,1.0,0,42.57253944775573,20.009093540445193,0.0,20.009093540445193,3.4058031558204584,5108.704733730688,21.39093884956663,0.19384284740574964,0
6103,L53282,L,300.7,310.7,1442,43.2,49,0,0,0,0,0,0,47.82335072565064,diesel_gen,3,0.95,1,48.301584232907146,0.0,38.83447372325735,38.83447372325735,21.735712904808217,32603.569357212327,33.58577529444512,0.12922856493716642,0
6104,L53283,L,300.8,310.8,1407,45.1,51,0,0,0,0,0,0,48.33120300830106,blackout,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.081383646533368,0.12922856493716642,0
6105,M20964,M,300.8,310.8,1461,41.3,53,0,0,0,0,0,0,47.29757110586712,diesel_gen,3,0.95,1,47.770546816925794,0.0,38.40751964080834,38.40751964080834,21.49674606761661,32245.119101424913,34.044052043943225,0.12922856493716642,1
6106,M20965,M,300.8,310.9,1522,46.2,56,0,0,0,0,0,0,51.056081380078,stable_grid,0,1.0,0,51.056081380078,23.996358248636657,0.0,23.996358248636657,4.08448651040624,6126.72976560936,25.595731358511635,0.19384284740574964,1
6107,L53286,L,300.9,311.0,1432,48.1,59,0,0,0,0,0,0,50.686117364339914,brownout,1,0.75,0,53.22042323255691,25.013598919301746,0.0,25.013598919301746,4.257633858604553,6386.45078790683,26.779756489395943,0.19384284740574964,0
6108,L53287,L,300.9,311.0,1438,49.0,61,0,0,0,0,0,0,51.36949174597636,brownout,1,0.75,0,53.937966333275185,25.350844176639335,0.0,25.350844176639335,4.315037306662015,6472.555959993023,27.331254065512674,0.12922856493716642,0
6109,M20968,M,300.8,310.9,1678,28.1,63,0,0,0,0,0,0,42.88173003180272,brownout,1,0.75,0,45.025816533392856,21.16213377069464,0.0,21.16213377069464,3.6020653226714288,5403.097984007143,24.725045701521346,0.12922856493716642,1
